mensagem,odio
PUTA MERDA CARALHOS TA ACONTECENDO FICO INTERNET HORAS SMTown comeback U aniversário WHAT SAIU LINEUP SOCOROO TO PERDIDA,1
ouver kbca cx d água,0
jogar pqp saudade,1
fazer troxa,1
rt problema virar crime feio,0
amigo,0
caralho tapar fuça tomar,1
pau cu pra despedir,1
oxigênio respirar sair cu né,1
argentino fdp,1
aguentar passar pqp,1
ai caralho alimentar cadelinha 014 seguir,1
rt aonde progresso olho gordo oque diabo tirar deus dobro,0
Brother tar frio pra senhor caralho,1
rt ai ódio problema de esse pessoa ingrato puta ódio,1
rt caralho querer tá transar,1
tratar criatura asqueroso,1
tomar cu banda triste porra,1
sm lindo senhora ta apelar bg né menina cair cu bunda taemim kai baekhyun junto mds,1
mesmo pessoa compartilhar ser gentil animal compartilhar vaca peixe frango comer,0
rt carioca cristo assaltar comi batata marechal,0
aproveitar mandar assar carne piranha tbm kkkkkkkkkkkk amar bjo,1
haver roupa ter igual porra,1
colocar Internet casa 2 inteiro caralho q emoção,1
Deus dê paciência pra aguentar impaciência Marli pqp pra inventar sócia louco vdc,1
chocar cara pau,1
ter q fazer 1500,0
amém,0
rt pqp tókio caralhoooooooo,1
cornar desgraça kkkkk,1
desgraça robô porra,1
escola,0
eunice falar aguentar macho virar sapatão jdkdkkd amer garota,1
rt ridículo,0
safado engoliu rola vontade haha dao safar comentar amador cmg Haha,1
n sentido nenhum separar pessoa performar feminilidade pqp td bissexual pronto fodase,1
fiquei saber q vc faculdade pra macho ridículo balbúrdiar,1
hoje tar pra andar jet bucetar hoje tô bolado drx,1
to destruir maldito ser corote mentar,1
hoje dia troco idea ninguém procurar ninguém pra satisfazer sexo cuidado piroca achar lixo,1
sustentar porra kkkkkkkk,1
foder iphone,1
rt ir ganhar porra sozinho fodase,1
sonho caralho,1
carai render pro victor entao,1
vontade sumir mandar mundo pra puta parir,1
dani Alves juanfran caraio negócio pará vitor Ferraz ld respeitar kakakakaka,1
lorene botar pra foder filha,1
ser imparcial tar feio vcs torcer pro palmeira,0
pqp adorar filme obg netflix,1
sheilla brait voltar caralhoooooo tri tá vivo porraaaaaaaa vamo caralho vamoooo,1
q ir tossir chorar puta merda dorr,1
puta q parir kkkkkkkkkk,1
Rt tandara braba pqp sdds rotina assistir vôlei,1
aahhr imaginei hahaha frase representar virada épico situação campeonato,0
nct n pausa puto merda,1
tomar cu,1
NAO ACONTECEU MANCHETE MENTIROSA VE JOGADORES PEO VERRATI EMBAPE PUXAM ABRAÇAM ENTREVISTAS CARAS TIME NINGUEM SAIA LA VEJO BRASILEIROS BABA OVO GRINGO DETONANDO CARA,1
ai pai pqp burro saber q público evento tóxico,1
odeior Gabriel chamar nome pq ficar dó eu tar puto comigo,1
deus nervosooo pqp sair dai,1
Pietro comer peidar pqp,1
caralho acessor q postar kkkk fdp,1
pica,1
vamo vencer garra caralho bora Brasil,1
Mano lixo quebrei celular caralhoooo morrer direito vida pqp,1
vender celular pergunta idiota kkkk,1
caralho lembrar dia Prof chamar merda falar jeitinho kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
ciclo amizade diminuir pra caralho aumentar gratidão,1
puta q parir serie ta acabar vida,1
amar feio bonito,1
n aguento tosse gripe pqp,1
ir ficar chapado raiva pq porrar,1
mulher comer cu de ele veykk,1
Crie filha forte entenda corpo regra Evitem fraco verdade poder impor mentira pescoço rédea Deuses ateu ficar foda pra caralho,1
porra falar,1
birra casa caralho,1
algum palhaço aki,0
aparência Personalidade Cara festa ir aparência ir personalidade pessoa pq bonitinho cu mar merda,1
rt pagar pau pra Mara,0
mané corajoso burro kkkkkkkkkkk acreditar abrir porta,1
porra cabral decidir mulher,1
olhar debutar lenda aclamar pqp,1
pqp sono,1
claro idiota cara roubar bilhão trouxa vc roubar larápio,1
kkkkkkkkkkkkkkkkkkkk tnc,1
hoje dia comemoração antecipar dia pai flor tar gravatinha,0
mentalmente msm,0
to presa vídeo pqp,1
Rt Aaaaaeeee porrar nossoo,1
q morar comigo casa né piranha,1
porra Pedro tirar música cabeça lomotif kkkkkkk,1
rt merda sair cabeça de aí fodir esquecer falar mesmo,1
kkkkkkk vtnc,1
ver gente ser fdp usar depressão desculpa suicídio conforto,1
gaúcho mineiro carioca amoooooooor sotaque,0
dear white People dar puta murr cara,1
rt amar porra tar chamar amor kkkkkk,1
puto supertaça jogar país supertaça francês China merda,1
Grt fdp kkkkkkkkk,1
achar q bater dar p mandar 30 soco escória câncer maldito,1
Rt tandara vc eh foda caralho,1
ver homem fudir querer mulher,1
andar burro,1
grávido 17 vir foder alguém Lisboa,1
caralho eunpegueu onibus errar p tar America oq to fazer centro,1
socializo preto pq puta merda branco salvação,1
existir algum método 100 eficaz,0
tremo pra carioca cê tar deboche ent falar pro Knust pro Orochi sinceramente largar mic sair batalha dps,0
segurança trabalho achar engraçado assédio Idadeporra engraçadão,1
cheguei conclusão fraco pretinha,1
achar ridículo kkkkkkkkkkk,0
olhar gostar de ele peita de ele rsrs ta ridiculo,1
poxa nenhum likezinho Mvzinho ddududu poxa inscrição oq to ver inscrição canal bh like mv ein flor tirar porra pau bts boca dps gente conversa ok noite,1
impressão mt nask apelido cabeça toddy gostar amar pra caralho pra honesto vida n oq eu ti,1
kkkkkkkkkkkkk caralho dó,1
rt encher cu remédio falar baseado,1
rt menina dever ta hospício problemático caralho,1
insuficiente caralho incrível lindo gostosar,1
ta porra mlk to morrer,1
hj ficar indignado n ter colocar harry surtar escritório dumbledore odf responder stape edp mano dar cu pra cena filme,1
jogador procriar porra,1
ta boiola,1
Acabei passar frente borracharia cheio gente gritar hoje vear jogo bicho mundo começar rir esperar de esse cara morra mau maneira sinto rancor nenhum,1
vsf app tóxico caralho,1
ganhamo caralho,1
,0
rt fiquei mt ruim pqp,1
kkkkkkkkkkk nd carai,1
tô puta sdds filho c mt preguiça p catarina,1
sorriso filho puta,1
porra Máxi lopez volta,1
porra nariz,1
perdi 1 hora Open pqp,1
q n tolerar comida podre violeto ovo cachaça caralho 4,1
rt custar férias escola tóxico caralho,1
querer agr esfriar cabeça n aguento hipocrisia porra casa,1
théo tar levar graffa vir pra pau coxa pra gente,0
borracha asqueroso,1
sabado neguinha ta enchendono saco pra sair,1
porra pessoa cabeça deus livre,1
tosse horroroso mundo pqp,1
ditado né bonito boca fechar pqp chernomacho falar água,1
Pohha merda tia comida pra eu precisar esquentar deirei fogo fiquei celular queimar comida kkkkk puto merda,1
puro bobagem desespero despreparo bom inimigo burro declarar ficar fácil,1
1 gol irmão,0
vir teoria louco cabeça pqp to assustar,1
ex terminar ficar lembrar eu foda né z cara esquecer ficar porra nome boca q desgraçar ver Vira homem gente cadêr porra senso CADEEE,1
foder to triste,1
rt novinho 7 hetero torcedor atlético mineiro bater pra mina fake,1
rt lixo p mt amizade vacilo c pessoa q ficor p crl c,1
vc precisar engordar vc achar q nao filha puta,1
pai céu livraino mural,0
imaginar pra eu,0
destróir jovem pessoa sentar escravocrata admitir jovem formar capacitar precisar desgraçado vocêveio Havan realmente elogio pessoana verdade desgraça Havan FDP,1
rt Mano tar irritar hoje pqp,1
rt curter pau mole,1
mano kkkkkkkkkk ir pagar porra comer decorrer curso gente deixar,1
puta q parir belíssimaaaaaaaaa,1
poder passar dia ver vídeo dog d Matheus Mt fofo vsf,1
rt saraiva quebrar qlqr role,0
vc burro,1
ta lindo pra caralho,1
tomar cu hoje ehr dia,1
caralhar q sufoco jogo puto merda,1
puta véio burro caraio alguém internar câncer,1
gente escrotar,1
rt chorar ver filme sapatao sonhar dia ir romance clichê,1
beijo lindo puta pariuuuuuuuuuuuu,1
porra aprender né decepcionar amizade motivo,1
ei bicho afliçao tie break vsf,1
to entendo curtida twitter ridículo de ela,1
rolezinho influencer valer paraíba,0
rt ces q arrumar bom q puta p xingar tar mt manjado sla chamar desempregada doi mt,1
passar 3hs porra simulador tô dor cabeça fudir agr causa tela máquina ressaca,1
parabéns rayssa único q vc sair bloquear mundo q tar certo Vcpq vc porra lixo,1
tar mrmtinho porra p fds kkkkkkkkkkkk,1
n ir gastar energia to ai Julia q bosta to puto falsidade caralho,1
mesmo promo Stray alia achar q ta rolar txt ficar ligar q rolar afundar aq kkkkkk,0
rt mt cringe senhora,1
Voltei jogar hoje tomar entrada quase quebrar perna doidão caralho maluco doente gente ver várzea ver,1
aeeeeeer caralho,1
Muda pq quebrar idiota porrado aliviar medo Geralmente deixar paz apanhar pq homem respeitar homem pq medo apanhar medo gente tbm,1
rt muito meta ser realizar jamais perder precioso gentinha conteúdo poupar,1
Vc ta pq CLARO ATE PQ AJOELHEI CHÃO GRITEI AMOR DEUS DEIXA DOENÇA Q FAÇA QUERER MORRER FAÇA ODIAR TO PQ SUPER AMO TA PSICOLÓGICO FODIDO NÉ ARROMBADO,1
rt apesar apego mesmo,0
cordei boca ferido tnc,1
Sofia boiola ryujin park cheayoung deus kkkkkkkkkkkkk amoh,1
zendaya pqp q casal,1
putinha aguentar pronto pro serviço,1
filha puta to vó,1
sair Cristo fdp,1
mentor direitóide astrológo filósofo pasmar entender entranha religião puta cara noção,1
tar grávido contar pro Alison pq sair porra,1
ernesto Araújo so burro q presidente,1
cara entender série virar trasheira cacete achar bom,1
comprar medalhauma pilantra pilantra,1
querer bom amigo pica 1010 pra semana gastar onda,1
ficor puta abandona animal pqp,1
amar pra caralho lt3,1
ir foder td história repetir mh vida merda morrer,1
rato francesa verme piores contratação história Barça Veio desesperar pra suprir saída Neymar jogar 5 Ney jogar Saiu brigar BVB indisciplina chegar msms problema Mimar lixo jogador,1
tar vc achar sanduíche buceta presidente,1
caralhooooo virar porra ser força ódio,1
abraçar pp vs,0
rt ai caralho sonho,1
porra,1
rdj jovem lindo mundo puta parir existir perfeito,1
céu nublado lindo dms pqp ficar,1
n reagir ultimo set pqp,1
hoje sabadooooooooar caralho,1
querer encher cu berar hoje to tomar remédio q ódio,1
gay pqp,1
ditado filho Maja sair pinto política exploração dominação governo forte embaixador filho militar antigo expulsos força armar,0
continuar mandar pqp,1
amar cabeçuda tomanno cu mubdo todinho,1
rt cu ehr igual bolo aniversário passar dedo dona reclamar comer kkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
ai dormi noite pqp,1
vagabundo fumar maconha pensar dono morro vc tranquilo pensar q vc otário vc q cuidar saúde pq vida vizinho cuidar policia entrar quebrar casa ngm ver entrar mulher,1
Ana ficar dizer tar gordo blá blá blá ficar claro ter Ale vida de ela pra mimar kitute,0
pqp gente ter combinar,1
lindo pra caralho,1
hoje aniversário menó lindão Charlie Sheen versão desconstruir campo Feliz aniversário lindo Jiujiteiro Tamo jundo pra caralho Uuuuuu Mary Jane menó,1
babaca diretor INPE querer colocar aumento 2017 2018 conta Bolsonaro 6 Tá certo Min Ricardo Salles Bolsonaro negar aumento questionar culpa Bolsonaro imbecil querer entender,1
dia bater bina gosto amiga amar vc pqp,1
rt gata pra caralho,1
porra,1
bom Carnaval kkkk carioca iludido,0
to brar disfarçar kk palhaço,0
Tnc acordar msc cabeça achar tar sonhar acordar ver irmão escultar lavar carro tnc,1
maldito dia q cara conseguir fugir pororoca,0
tar espionar merecer,0
rt rir culpa acreditar acordar bixinha,1
rir desculpa eusishsususb,0
what is the most complicated thing in life chupar pau,1
rt ter junto ter intimar fdp pra porrada,1
cu verme,1
doria pilantra Aécio Neves,1
rt fuder branco desgraçar,1
puta q parir jogo vôlei ficor nervoso,1
garoto burro caralho,1
puta merda to apxn,1
caralho pai conseguir matar próprio filha cara paulada caralho,1
kkkkkkkkk aaaooo aooooo correr corno ta puto,1
deuss vsf cara,1
rt q comprar ta usar incomodar dms vida Moss,0
cu,1
rt to falar macaca horrível ngm ta acreditar,1
to chorar ódio tristeza bebê mds Mano q gente ruim merecer nenhum artista merecer,0
vei ir tbm pqp,1
tô aq comer pastel doce leite condensar mãe tar chamar gorda falar q n ir entrar vestido,1
rt desisti sair p épico,0
rt precisar acontecer pra filho puta acordar de esse bosta comparar pt caralhar,1
af capinha ta descascar tomar cu,1
cnb perder essso partida man cblol pqp,1
rt preocupar frio folclore encher cu vinho esquentar,1
lgc filha de ela fdp esquecer,1
tar pensar porra ninguem querer tar sozinho pq puta q parir sentir tao feliz completo alguem comigo mulher perfeito ir enaltecela infinitamente,1
rt ignorância gerar ignorância achar q tratar ir tratar mar tomar cu,1
começar agosto tar puro terra casa puto q parir,1
rt resultado ps normal ficar pra calmo gente resolver,0
pacifista pena morte EXCETO criminoso abusar maltratar matar criança Deviam fuzilar praça pública FDP,1
to cansado vídeo sulista dançar hora repetir,0
rt hj cordeii c moll sdds poblemátiico ta esqueciido n puto mt fér Lili eterno fmlh,1
odeio policial mano vsf porra td q explodir bando fdp crlh branco racistq merda,1
rt embalar emocionar lixo,1
padilha burro perder ir né concordar,1
em esse caso ver faculdade absolutamente maturidade pqp infantil caralho,1
rt ficar sozinho rolar Massss amor n imploraaa,0
jkkkkkkkkkkkkkk desgraçar,1
caralho jogo sofrer,1
pai q buscar quadra falar q ir tô ir pra cidade pra carai,1
parar sangrar buceta mano saco,1
xose smp pra digestão né cumpadi em ela burro,1
falar cara achar gente troxa,0
felicidade feio,1
achar idiota kkkkk,0
basicamente duvidar relação tipo q construí agr pq tô sentir lixo tóxico chernobyl,1
kkkkkkkkkk pqp Mano,1
responder vc caraio,1
kkkkkkk vsf,1
rt feio dir,1
ruim mãe peso parecido cabeça de ela peso deixar gordo mesmo deixar gente 157 152 peso ideal 53 kg calcular nutei cabeça de ela passo 49 kg ficor gordo cara ficar gordo etc,0
celular pra filho puta,1
ridículo kkkkkkkkkkkkkk,1
querer cachorro,0
pra acreditar em isso mano ninguém ligar pra porra fonte Brasil fato,1
muito cara pau achar q ter algum,1
rt ff ridículo vontade jogar,1
hora acordar pqp,1
insignificante cara pau geração incorruptível nascer,1
PAULISTA FEMININO jogo Tricolor empatar Palmeiras abertura fase estadual 1 1 saiba Fotos Rubens Chirisaopaulofcnet,0
Bighit disfarçar desgraçado filha puta,1
tô acreditar q gado nota subir tag nacional escrever sc pqp,1
rt puta q parir,1
finalmente dia internet casa ir jogar pqp,1
gastar 300 real remédio tomar cu rinite sinusite,1
bosta Mano ja n ir dérbi tbm n ir pra Sorocaba foder,1
Tô rir mt lembrar mana Carol falar bebê nascer mirmã barriga voltar murcha igual cu galinha pikkkk morro rir parar p conversar,1
thano coringa ser vilão tipo extremamente diferente concordar totalmente vc deixar puta,1
post lixo,1
tar assistir dvd formatura ter 200 aluno mãe falar Bárbara pqp véi eu tar falar direto,1
sa porrar tar doer pá krai senhor,1
Bolsonaro animado pra pescaria Angra semana Vê previsão Assessor presidente previsão chuva Bolsonaro Manda meteorologista fdp Traz alguém PSL diga sol Talkey,1
carai soltei enjoeixe n achar,1
chuva caí aumentar ritmo sozinho inimigo íntimo lembrança más pensamento bom ajudar sozinho pensar merda pra caralho,1
ô retardar lógico pensamento n alguém dizer Maconha n cocaína vc ser inteligente começar n ser leviano,1
sono cacete olho ta doer,1
Tá mostrar mongol dizer véspera jogo clássico inflamar torcedor odiar Perdia ficar calado Oremos pra mau acontecer,1
hsuashau tentar jovial sinto ridículo pôr foto cachorro,0
to amar porra cabelo,1
caralho frio caralho,1
brasileiro tomar cu moral Governo reduzir imposto jogo console matéria governo deixar arrecadar 50 milhão redução imposto AI FILHO PUTA 50 MILHÕES TRABALHADOR GASTOU QUIS PORRA,1
Mano adulto pai parecer criança mau foder irmão,1
bichinha chorar chorar junto,1
deus twitter ficar lixo desesperar militância likes vier pra insuportável,1
puta respeito mãe vergonha,1
mano dlç pqp,1
tbm conhecer lembrar de ele limite porra engraçar seguir insta pra rir mrm,1
olafao pique evezinha feio,0
porra falar rs,1
bebi litro água hoje mo beba tbm alimentar vc esperar chegar vc n comer comer porra,1
ai foder galera acomodado conseguir palavra 3 letra coisa gtCISlt Porra ódio cansado ler bobagem tl conta Coloca tweet HOMEM CIS MULHER CIS difícil CARALHO,1
esperar cliente ja remarcar horario 2 x preciso sair resolver coisa centro carai ne,1
criminoso resolver voltar recesso chutar pau barraca históriar capacho Sarney Celso Melo refletir anular processo triplex presidiário Curitiba acabar,1
chamar dm putinha,1
muitooo babaca,1
ir suportar entregador colete pqp,1
odeior ficar luz tomar cu,1
fuder respeito nenhum avisar pra caralho merda entrar aq casa,1
achar pau mt grosso,1
par normalizar menina 14 ano transar escroto caralho,1
kkkkkkkkkkkk cu,1
gente vdd fazir lição português oq escrevi pqp mto chato português vtmnc,1
hoje palestrina campo hoje ChoqueRainha Paulista Feminino detalhe partida Acompanhe vivo,0
rt irmão olhar homem vsf,1
puto cmg esqueci óculos escuro sp óculoooooos,0
vôlei feminino pra eu caralhar,1
odeior coisa grave pessoa família ficor puta to preocupado,0
rt porra chorar ler fic lindo apesar triste,1
garoto passar video Lana dia pai amado assistar saturar,0
rt achar ridicular parada falar ex ser estar junto mt feliz poupar,0
calar boca bolsominion pau cu,1
almoçar beber água filho puta,1
ahh parabens deputado vc cara pau né Maia,1
manooo denunciar filho puta q ser gente família,1
n sustentar relacionamento sustentar autoestima ok n tar ai bundao,0
juro deus ver lomotif 50 morrar vontade SENTAR FILHO PUTA LINDO CARALHO vsfffff,1
parabéns bolsonaro ladrão safar cara pau,1
caralho jogar mto,1
rt botar maltratar xota tirar bota boca filha puta socar,1
rt sofrer Brasil porrar,1
rt feio doer ministro educação imbecil história Brasil,1
cota pra aguentar gente ferrar hoje esgotar bom vir pqp,1
zrg burro puta parir,1
pqp Mano nao acreditar fazer mingi querer dpegar nenê encher amor carinho,1
