mensagem,odio
Imundice termo,0
pra malandro igreja política negócio outro importar grana,0
terrivelmente evangélico,0
covarde argumento defender,1
horror Cruzes,0
miliciano feliciano mesmo,0
máscara cristão cair vc sentir fogo inferno,0
Covarde inútil Lixo parlamentar,1
deixar taxar mãe,0
mafiosobandido,0
absurdo gente escrupulo,1
cara pastore charlatão,1
financiar ódio presidente corja,0
Governo administração artificial viver manipulação resultado merda,1
esquerda ficar discutir quebra decoro caber impeachment cassar entender guerra estar perder falor revolução levar porrado esquerda,1
Bagaceiros,0
cristão pero mucho homenzinho né,0
amigo capetão capeter,0
Bandido igreja vergonha conseguir falar Deus,0
verdadeiro vergonha evangélico católico remontar amor cara vil preconceituoso,1
nojo corja,0
nojento pilantra picareta pastor,1
Maldito desgraçar pastor merda haver queimar fogo inferno Terra,1
vergonha política lixo país,1
Governo demônio,0
bancada evangélico envergonhar verdadeiro cristão deixar enganar tratamento dentário terminar,0
pastor figura operetar,0
homem Deus Desculpa Deus,0
milicia digital To olho,0
ficar impune cassação pra desprezível,1
filho puta Deus cramunhão,1
nome JesusHomen bemhonrado Lixo,0
cristão passar miliciano esconder religião política usar nome Deus político enojar pedir cassação mandato,0
nao valer,0
nojo de esse lixo,1
fazer bom gentalha,0
lixo,1
mau outro lixo,1
cara débil,0
sujeito escória política brasileiro ser otário igreja de ele roubar adorar jamais eleger nojo imbecil,1
demônio evangélico,0
ninguém sujeito falar acontecer,0
ehr fervoroso evangélico eh hipocrisia chamar,1
cristão nojo,0
pastor perverso,0
Cretino Crápula Escroto,0
projeto homem representante Igreja absurdo gente,1
aberraçao natureza lixo,1
pastor merda,1
nome Demo,0
qie feio pastor diabo,1
religião elegeur capeta parar Acreditarsó acreditar Deus,0
outro cassar,0
Diabo existir atender Marcos Feliciano,0
filha puta,1
cara ter Preso,0
filha puta cristãos Cristãos merda vergonha gente,1
capeta Hahah,0
endiabrar dente pagar imposto pestilento,0
homem representante Deus falar assimE piorar BURRO achar homem merecer crédito,0
poxa sair armário passar raivinho,0
pastor cidadão,0
horror deus Sr cristão mandar espancar Jesus descer incineraram Pastor,0
pastor bosta,1
Gângster cafona raça ruim figura patético,1
Feliciano asqueroso desprezível,1
meliante categoria mentiroso falso facínora tosco vulgar parasita sociedade pário congresso rêmor oportunista oca hipócrita podre obcecar,1
PSL envolver atrocidade,0
sofrimento pra corno,1
esquerdopatas verme catalogar,0
parabéns pastor tomar vergonha cara,0
disgraça falar pastor,0
anjo pra entender vc achar troxa eleitorado,0
Baita bichona enruster,0
asco pessoa exercer política contribuir debate atraso,1
evangélico envergonho lixo sair pregar Deus amor incentivar ódio,1
nenhum prestar barbaridade,0
Marco Enrustiano,0
Babacas Luciano HAng financiar palhaçar,0
escroto,0
bandido,1
reunir expulsar pastor estelionatário igreja bandido,1
Tá bagaceira país merda,1
Cidadão igual nojo,0
Imagine sujeito ser cristão evangélico,0
Jesus demônio seguir Deus salvar país ser demoníaco Marco Feliciano,0
Socorro Socorro imundo,1
Tira nome Jesus boca,0
falar asneira outro disseminar discórdia farinha saco gritar Pega ladrão ficar irmão,1
CRETINO COVARDE CAPACIDADE ENCARAR RANDOLFE,0
Gentalha hipócrita Fariseus falso cristãos quadrilheiros,1
atitude postura pateta Kkkkk,0
educação completo negação Parabéns envolver,0
retrato fracasso educacional país,0
Babaca,0
valente fracassar completo imbecil 40 pessoa discordar de ele kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
perdedor,0
Paulo Freire nenhum país mundo copiar modelo deseducação esquerdista safar,1
dúvida educador estar entrar piores escola mundo Horrível,0
esconda mau caratismo profissão Inútil,1
deus livre,0
ate hj enter eleger idiota invés umhomem culto,1
petista liberal Pqp,0
inútil retrato Jaiminho Paulo Freire,1
Vc prova lástimo educação Brasil,0
rascismo cabecario cacar mandato,0
Aproveite nave p inferno Leva amigo junto,0
professor burro pra,1
escrever direito professor jumento,0
Múmia paralítico,0
presidente presidente caralho 4 Bando idiota Idiotas útil,1
precisar voltar aula pra aprender escrever rascismo jeito certo vc eh mentira,1
foto mesmo merda,1
acreditar trocar professor miliciano,0
bar hipócrito,0
achar q mandato perder egocentrismo Vá Deus p PSDB,0
Desculpem pessoa resto importar fez valer junto,1
achar,0
Gente ta dar vergonha defendar elegi respeitemse amor trabalhar elegeur mimimi ta nojento,1
gente vc pessoa vídeo dizer Havan filha Dilma vc saber mesmo amigão entendar verdade sujo falar lavar Brasil Podre,1
LULU JOYCI TRAIDORES JUDAS SATANÁS,0
achar Carla baixar combinar vc colocar ficar,0
zambelli vc apoiar presidente tô contigo joissi q lasquar paranoia mentira de ela,1
vcs rabo prender conseguir parar vcs acordo inacabar política continuar sujasó mudar esquerda pra pena,1
Voce horrível cansar querer passar rasteira Joice inveja matar saber Carla,0
Carla Zambelli ridículagrow up,0
karma catarismo,0
comentário pra Dona pig,0
Luladrão ministro ministro miojo durar minuto cargo,0
Joyce ter vida apolítico longo poder enganar ganância próprio colega confiar em ele,0
PSL virar galinheiro,0
fazer pra escrota,0
Senhores Nobres Deputados pensar colocar em esse trono guerra vaidade envolvido Nação Brasileira Agradece,1
Brigando mamadeira Mimmimimimimimimi aprovar zambelli vcs safadeza jardim 3 escola,0
cachorro morrer mordeprecisamo td cuidado Capiroto,0
horror traidor Nação arrogância egocentrismo,1
máscara traidor Joice Falsemam durar,1
TOLA MESQUINHA ARRUINADA,0
asno aplaudir TAXADOR,1
chora kkkkkkk chorar ódio kkkkkkk,0
traíra inejoso,0
Ridícula briguinha ser dar crescer voltar trabalhar Brasil,0
Joice igual MULEQUE NEMMEM,0
,0
,0
zinha TRAÍRA,0
Lula prisao Lula ladrão,1
Carla ridículo briguinha vcs qdo acabar recreio creche saco cheio vc Joice dever unido pra derrubar PT ficar briguinha bobo,1
Joice traíra tomar cú,0
ridiculo mancar,0
vergonha vergonha,0
Joice relegar ostracismo,0
Mmmm farinha saco,0
ver Sentir senhora horrível futuro,0
Pepa Pig Pinguço,0
Briguinha feio Deviam agregar pessoa contrário saber qqr tentativa colocar cabeça agua abaixo ate saber diferente pt nome envolvido corrupção saber bastar PSL dececionar zambelli,1
farinha sacoNao importar traição,0
Joice traidor,1
ce rapulas ai,0
Triste cachorrada ser amiga lutar pra tirar país mão PT entrada politica erro decepção,1
vcs zambelli parecer menina mimar trabalhar pra colocar vcs pára palhaçada,1
Lider miojo kkkkkk,0
Carla ser alto ibope traíra,0
defender perante eleitor Bolsonaro Parecer criança birrento aff Credooo,1
tar feio dever conclave psl trancar sair sobrar tiver decente pra seguir psl ruim ua legenda aluguel ficar pior deputado imaturo PT agradecer,1
BOSTAS humano,0
Brasil ñ pensar pessoa Patriota bosta,1
zambelli DIGO BRASIL TÁ MUDANDO TRAIRAGEM COMBINA FIDELIDADE,0
Pepa espírito ruim Mula Deus ajudar ficar altoa ficar Bemtá lMinha mãe dizer caso de ela Mula Beijão pra vc Carla estar vc bom congresso,1
zambelli gostar trabalho adimirar bom remédio ignorar joicehasselmann merecer perda acabado,0
de ela tá guardado,0
mulher perigoso olhar pra perceber,1
ir comentar ladrão FdaP jogar Pedras,1
megera vulgo joice decepçao tivemosse elegeur 200 deputado senador governador graças BolsonaroEu defender tudograça DEUSele revelar oportunista esmoleiro voto empregadinha subserviente piada querer concorrer presidencia republica Kkkkkkcom Bolsomito indicar,1
Joice juda esquerdista,0
Pepa dar tiro pe kkkk,0
Carlade traíra estar saturado,0
ess joice traidora ganhar costa presidente trair,0
ir trabalhar Ficar picuinha ajudar Brasil esquecer cobra siga frente,0
Vagabunda Joice safar,1
Joice dia louco,0
Carla ser ficar ridículo Comparação exdrúxular Brasil coisa importante pra ser debatir,0
pra eu bandido ladrão traidora igual juntar caso atraer Kkkkkkk,1
podre lider filhote mimar respeito voce nao existir,0
Desiquilibrio total,0
desacreditar falso 3 real,1
achar poucopra Joiceos inimigo Bolsonaro Deus abater Deus haver defesa,1
pombo sujo safados,1
Joice querido brasileiro desprezar lamentável,0
fraude Morram,0
so colher plantase ser mandar exorcisar gabinete,0
Herdou desgraca,0
liderança câmara durar X Burguer,0
Ótima Kkkkk cobra hopócrito,0
2 raio parta,0
babaca traidor inútel,1
Enlouqueceu Joice quanta prepotência arrogâncio Joice,0
prestar,0
Carla deixar traidora perder foco missão lutar junto Brasil melhor justo ocupar postagem desnecessário mencionar pessoa acrescentar Luladrão Joice ficar passado negócio aliança Brasil,1
,0
CHEGA CORRUPÇÃO ROUBALHEIRA INCOMPETÊNCIA MALDADE FALSIDADE,0
absurdo Joice vergonha,1
Lula perder ganhar kkkkkkkk,0
Mostre trabalho esforço ser leal elegeu larga TRAIDORA pra baixaria de ela,0
máscara cair esperar estar acompanhar,0
exorcizar sala capeta dar meiavolto,0
joice traidor,1
falso,1
joice tomar cu cretino traíra,1
Tá surtar,0
discutir esquerdista noção,0
,0
dupla personalidade desequilibrar 3 2 1 Hauahuahaua,0
Tá pra demônio,0
raca ordinario nao Ganham fortuna custa dona Zambelli Joice defender Bolsonaro muito ocasioes voces sao vadio desocupar perder fazer provocacoes,1
traidor ver ladrão,1
Joice mente acreditar próprio mentira Triste Triste,1
baixaria vc fazer igual mau,1
queo máscara cair rápido,1
Carla princípio vender vergonhosaNão comparar traíra,0
Joicehasselmannoficial infantil dar tiro péo Eduardo dever candidatar prefeito Paulo ir mexer RAIZ mesmo dizum surro voto,1
difícil pai filha caráter,0
Maldosa heim kkkkk putona,0
Tá explicar Traíras Brasil Tá DNA,0
Lembrando q caráter zambelli loyce diferente zambelli tô contigo Joyce traíra,0
apoiar zambelli farinha saco,0
mesmo LAIA farinha saco maracutaia aaah malar falha OPS MALAFAIA PRO XILINDRO,0
gleisi pra criticar Vc moral pra Vc vir berço corrupção,0
Joice VERGONHA,0
zambelli vergonha dia parecer adolescente trabalhar pra elegeu,0
dia Gorda,0
corrupto canalha,1
cobra pronta bote,0
Pepa fichinho Dick Vigarista,0
carater igualar esquerdista mostrar q sivilizar pronto ajudar presidente Jair Bolsonaro Feliz natal,0
farinha saco,0
traíra juntar esquerda radical 321,1
Joice mania grandeza mau espécie pra eu DECEPÇÃO trair dividir,1
mulher prestar pretensioso traira,1
vergonha Brasil tiro sair culatra querido,0
vaidoso cheio se trapacear puder,1
nojeirase crítico governo falar muito falcidadeesse soberba acabar lama,0
postagem ridículo Carla trabalhar,0
nojo Joice gostar ter dizer pessoa tar víbora,1
merecer traidor,1
nojo política,0
mulher tar louco,1
afundar dia passar peppa pig ir ralo,0
Pegou virus molusc Pepa ta de oidaaaaaae,0
roliça rebelde,1
Força Carla Zambelli traíra Joice envergonhar,0
provar veneno vida andar,0
Joyce surtar,0
Peppa FDP pagar junto canalha,1
derrotar caralho,1
Uai zambelli ter ser osnão Bivaristas achar postagem ter serviço atingir torpe mulher descarar dona vc dever pingo is mostrar Joice partido tar importar,1
Ocupando antro condenar péssimo sinal quase mensagem subliminar,0
Kkkkkkk pior outro mitei,0
tar melhorar petralha espalhar estatal autarquio escola universidade universidade estar falar infestação ir fé pra frente andar,0
gigante adormecer criminosamente petista facista comunista acordar tornar Brasil potencia mundial EUA CHINA RUSSIA BRASIL PROTETOR AMERICA LATINA COMUNISTAS DESTRUIDORES POVOS PAÍSES,1
ESQUERDOPATIA VÊ,0
governo desculper corrupto,0
Gasolina preço surreal mercado coisa caro político rico safar,1
sensacional Aproveito perguntar andar projeto criminalização comunismo aguentar escutar gentalha adorar vêlo enjaular,0
precisar presidente prole parar falar bosta,1
Maravilha Bolsonaro 2022 ir mudar rumo vida trabalho honra honestidade ética total governo ir defender país quadrilha comunista,1
cretino ouver destaque esquerda ladrao Lula falar ódio de ele ódio,1
manifestar garantir democrático quanta hipocrisia manifestação legítimo pra vcs quanta hipocrisia,1
LIXOS esquerda insistir querer enganar pessoa neno esclarecir,1
Alexandre continuar representar imprensa brasileiro de ela pensar desgraça Brasil ser cortar privilégio ter imprensa privilégio governo capacidade qualidade Brasil faze cubano chavista comunista tar dia contar Deus querer zerar desgraça Lula José Dirceu Dilma comparsa sumir mapa igual dinosauro pré histórico,1
Cortei inúmero página oficial comunista entrar em esse grupo campanha comer carne sobrar produtor exportar greve feira,1
PESSIMISTAS ALA CANHOTINHA,0
Alexandre especialista respeito Veio merda globo pra estrelar,1
andar luladr saída sumir molusco pra notícia fdp,0
câncer noblat falar blog de ele tic tac chato Marielle envolver,0
lixo verme podre câncer azar treva morte encostar infeliz infernal noblat falar blog de ele tic tac chato Marielle envolver,1
serpente diabo morte noblat falar blog de ele tic tac envolver,1
besto fera noblat falar tic tac blog de ele envolver corja maligno congresso STF mídia jornalista diabo noblat Fábio panunzio Reinaldo azedo Raquel sheirabosta José Simão George Marques globo enfim perseguir esquerda ter solução intervenção divino Deus ter limpeza corja maligna,1
esquerdalha pIRA,0
mentira fauso,1
motivo de ele levar pé bunda globolixo,0
PETISTA BOSTA,0
continuar negro polonês freiro macumbeiro miss Piraquara,0
racista facista morder costa ter calafrio invejaQue cortar,1
bonito mundo concurso mimimi,0
terra mulher africano bonito trans mulher Surrealismo clássico,1
ter ganhar branca né cara pau,1
ai hipocrisia concurso beleza mulher objeto ok vencedora Negra representante minoria ai relativo,1
véio baú dar show misoginia racismo,0
qq ta estereotipado valer representação veracidade,0
SBT resultado alterar dono,0
comédia ser mulher branco concurso opressor racista homofóbico elitista etc lindo mulher ganhar cor negro concurso justo honesto representar feminazis etc discurso contraditório,1
esteriótipo lipo gordo hj pra vc mulher aceitar vc Kkkkkkkk,1
Negro Branco mulher lindo título merecer Chegar PT dividir povo colar,1
Tipico esquerda convir ai abrir exceção,1
q ruim q ter negro lgbt,1
Farroupilha,0
ser presidente país acostumar pq de aqui dia ser eleger presidente grémio,0
mano Haddad rato kkkk,1
mérito Farroupilha Porongos véio havan ganhar medalha critério recebêla,0
Mérito carniça,0
Garoto pra vc presidente besta cidadão eleger,0
cara trabalhar,0
ir deixar traidora Marta Unir jamais,0
decadente chegar ridículo,0
q RS ta falido,0
pensar chilique sulista facista,1
explicar decadência RS pena,0
Vc realmente competente pra receber caixa 2 milhão reaise condenadoné,0
ministro flopado história LOL,1
dúvida presidente horror,0
Bolsonaro vergonha,0
louco,0
pessoa defender idiotao triste gente sofrer junto pessoa,1
Mauco estrago,0
Gente tar esperar pra tirar Satanás deus,1
PT roubar sobrar,0
Miserável calhorda mentiroso,1
ficar claro Bolsolixo trabalhador modo apoiar miliciano pronto desgraça,0
