text,hate
"quem não arrisca, não merece o prêmio.",0
eu quero saber quem vai me ajudar com essa porra,0
"ser chorona é um cuu, qlqr coisa q me magoa meu olho enche de lagrima na hora kkkkkkkkkkkkkkkkkkkkk q odio",0
"mas é só mudar o tempo q fico assim, que ódio",0
army engene e futuramente talvez quem sabe my,0
parem amigos link,0
ele é tão pitico link,0
até apaguei o tt em inglês pq não quero mais japonês fascista safado vir aqui negar holocausto asiático. que os nacionalistas vão pro inferno pra putaquepariu,1
"@user e tem gente que acredita, infelizmente.",0
hoje tem mengão na copa do brasil!! ????????? link,0
"vou só trocar o tempo de nf pra 24hrs e essas kcals do lado vão ser o limite quando quebrar o nf , gostaram? link",0
"@user se arranjares o sitio perfeito diz me, tou lá",0
"wueria ser gay nao aguento mais mulher. o foda eh que gay eh pior que mulher né, um amigo meu era gay e levou chifre do namorado",1
@user qnd vai jogar cmg ein?,0
"@user @user p ser bom caráter tem q fazer o q o ditador quer, nã pode ser contrariado. #foralula",0
@user ahhhhhhhhhhh onde?? projac?? aero???,0
as vezes namorar uma pessoa tagarela ás 6:30 da manhã é difícil demais,0
"link @user (dep nikole) @user @user @user @user @user toc, toc, toc. é a pf, hasselman a bolsonaro. assista ao vídeo até o fim. inscreva-se no canal. dê o joinha. ative o sininho de notificações e compartilhe!",0
"@user eu queria muito que acontecesse mas viajo desde o pico de covid e simplesmente nunca me pediram pra ver certificado de vacina! então, infelizmente, eu duvido muito que a gol tenha pedido isso ao bolsonaro (ainda mais se tratando de quem).",0
@user a de sexta me deu zero no debate ????,0
"@user coloca escuta, investiga, como fez com bolsonaro .",0
fiz guacamole e ovo cozido pra comer com tapioca amoooooo,0
@user @user quem tem saudade é a escoria evanjegue.,1
"@user caralho, tem referência de uns 2 jogos e jojo aí kkkkkkkk",0
hipocrisia do crlh,0
@user ele tá de camisa azul e tão dizendo que quem vai votar de azul vai votar num cara ai que é o próprio bolsonaro tailandes,0
"@user bando de burro beliscando com a unha e falando que dói kkkkkkk beliscar é só com dedo, sem nem encostar as unhas",0
"#luto | ?? morreu nesta terça-feira, 16/5, o empresário josé ferreira de oliveira, mais conhecido como ‘passarão’, no hospital sírio libanês, em são paulo. internado há duas semanas, a família não informou o motivo da morte. link",0
ai gente kd o ao mossooooo,0
que saudade eu tava do meu bebê ????????,0
@user arruma o meu notebook? precisa de sério reparo estrutural e software.,0
@user um negócio,0
"@user @user @user sim, torci pro arsenal mas xhaka só jogou bem no começo, pq hoje seria banco, tem que trazer outro",0
@user já moro aqui,0
o sorriso ?? link,0
certeza que gay ta bravo com isso porque vai fortalecer a fiscalização nos banheiroes da smart kk link,1
"de tanto falarem, até sonhei kkkkkkkk",0
@user valor ?,0
@user coisa de gente rica,0
o look de ser de milhões! link,0
@user pois esse ai é vitória ou vitória não aceito outra coisa,0
tirei tudo de novo! vamos para a 5372910 tentativa,0
as vezes a gente só quer alguém pra reclamar da vida juntos... só isso!,0
@user @user kkkkkkkkkkkkkkk q ódio,0
"manuella me mandou uma mensagem no zap ""mãe o seu filho me mandou toma naquele lugar e eu dei só socão no pulmão dele""",0
@user então já pode se chamanda se senhora bia.,0
@user fala isso pra minha bursite olecraniana,0
"so mais o casal do ano, so mais isso #kazzawards2023",0
@user só pra favorecer as domésticas kkkkkkk q piada,0
"@user @user dor de dedo, faz o l dnv dnv……",1
uma vida pra tirar você da minha,0
@user @user bolsonaro e frouxo e covarde vai acabar preso ou pior.. mas ainda não acharam um ato corrupto do frouxo.,1
"ela tem um negócio com mics, meu deus kkkkkkkkkk link",0
@user trezentos reais no mercado kkkkkkkkk,0
"@user amor a ascom dele informou que vai ter destaque dos dias pra deixar visivel todos os stories, ate os que ja sumiram",0
"""ok nick, passei de todas essas fases, agora sou perito?"" não! antes você vai ter que passar pela academia de polícia (acadepol), onde você vai se preparar para exercer a profissão.",0
choram as rosas ?? link,0
nhe nome real // apelido link link,0
"tô passada que eu não conhecia tasha e tracie, cara estou apaixonada na moral",0
@user molusco tá tirando onda. esse país e uma piada,1
"que ódio amazon, promo de livro é meu ponto fraco",0
"@user @user cara erra tudo que tenta, não consegue driblar ninguém. todas as decisões são precipitadas, finaliza mal.... tem essas 6 assistências ai na temporada pq 4 foram batendo escanteio e uma falta no último jogo, se não nem isso teria",0
"@user @user @user @user @user engraçado q nessa época aí dos ""prejuízo bilionário"" do governo pt foi a época q mais se investiu em tecnologia, inaugurou plataformas e os caraio, e durante o governo bolsonaro, menos investimento e mais lucros p acionista... aí me vem o questionamento, vc é acionista ou burro?",0
@user já fiz de boas kkkkkk link,0
@user @user @user @user adoraria jogar contra eles,0
branquinha veia sem cunt ??????,1
@user @user eu sabia kkkkkkkkkk,0
smp início a semana com o psicológico abalado dps do fds ??,0
@user em que mundo vc vive? ou é cega ou é burra,1
@user tá bom lari com sawary,0
@user @user aprendi com vc ?? kkkkk,0
"eventim, pra quê?",0
louco maluco link,1
poste o mesmo personagem em diferentes atores link link,0
eu fiz o l pra isso! obrigada presidente lula por nos livrar do flagelo q foi o governo bolsonaro e sua corja golpista link,1
@user meu amor todinho ????,0
@user vc é foda mari,0
meu deus como é cachorro esse mo ran link,0
estou o puro suco do ódio,0
"nazare começou a me seguir, sera um sinal ?",0
é o mais lindo do planeta link,0
"@user @user disse tudo amigo ,os pobres da direta tinha q se lascar todos",1
mano parece q eu conheço a tamires a anos q ódio cara kkkkkkk,0
"@user o que me dá ódio é que eles sabem que o nct é um grupo gigante aqui não brasil e mesmo assim a sm faz isso, mas sinceramente que ódio.",0
@user altos spoilers que decidiste mostrar por acá,0
"quando vc se contenta cntg msm, nada te abala.",0
"vontade de cortar o cabelo, está tendo!",0
@user nao cara um dos unicos desenhos que eu nunca assisti ai que odio e peguei um puta spoiler do universo dos desenhos famosinhos eu so nao assisti steven e hora de aventura,0
@user @user xiiiiiiiii quem perdeu a picanha foi vc! foi buscar a abóbora e vai levar chuchunoku hahahahahaha looola tá depressivo pq não governa kkkkkkkkkkk perdeujumento link,0
mdsss como eu queria dormir sem me preocupar com o horário de acordar,0
pf identifica esquema para pagar as despesas de michelle bolsonaro e parentes - link @user,0
“daddy issues - the neighbourhood” toca na minha cabeça toda vez q eu tô com o max,0
"@user @user manhe corre aqui ????????o comunista safado debochado não quer mais brincar . isto é 1% do que a esquerdalhada fez com bolsonaro, sentiu",0
eu sendo horroroso com vergonha de sair da praça de alimentaçao pra ir no banheiro,0
kkkkkkkkkk que ódio link,0
não era bandeira que não seria vermelha. né michelle bolsonaro micheque? a internet não perdoa. #bdrj #rjtv #riodejaneiro #deltancassado #encontro link,0
"no dia que a sociedade entender e aprender a aceitar que na vida temos fases boas e ruins, e é assim com nossos sentimentos também, as coisas vão melhorar muito",0
@user fiz o l pra isso mesmo,0
@user só o flamengo mesmo pra fazer esse povo lotar o estádio. não cansa de ser gigante ????????,0
saindo como vilão mais uma vez,0
clara deu pro amigo da grt ??,0
cólica da porra pra q esse krl existe?,0
carol dartora se lança à prefeitura de curitiba link,0
"@user @user @user querido, vc e seus amigos patriotas podem pedir pro frentista cobrar 10 reais no litro da gasolina. dai vc paga 10 reais já que está incomodado em pagar menos, ok?",1
@user arrumo se seus intrumentos forem meu,0
aproveitando pra colocar os conteúdos da faculdade em dia ??,0
"outro dia perguntei pra uma pessoa que nasceu depois de 2000 se ""cê tem bruchove"" e depois ""eu vim da bahia e meu nome é ninguém"" e ela caiu em todas. temos uma geração inteira para caçoar de e não estamos nos aproveitando disso.",0
@user @user @user quem disse que estou torcendo pra algo?,0
@user @user @user kakakakakak eu te amo gabs,0
e esse hit aqui link,0
after se vc for sem preconceito só pra rir é legal. agora se for levar a sério vc odeia mesmo pq é de fato ruim,0
esse ódio e ciúmes todo pra que heim?kkkkkkkkkkk eu me racho,0
"@user @user só deixando claro q o ""investidor"" q vai perder com isso, é o multibilionário q ganhava dinheiro com a paridade de importação, e não o pangaré q tem 10mil de petr4 e se acha o buffet!",0
"me desculpa por ter feito toda essa sujeira na sala,se eu soubesse que fosse vc que ia limpar teria sujado mais ???????",0
"pra que a porra do gil, fábio santos e giuliano seu animal link",0
so me aparece dessas link,0
@user @user engual e sofra,0
"@user sabias palavras, não tendo paula fernandes tá bom.",0
vou até desbloquear rla pra ver chorar,0
"por mais que tenha tudo, faz bem tu ter um homem que não te deixe triste, não te usa e some",0
"@user aqui encaixaria perfeitamente aquele do philza: ""jesus chora""",0
"@user lula gastou mais no cartão corporativo em 4 meses do que bolsonaro no último ano, invés de ficar aqui passando vergonha, porque não tomam uma atitude sobre os juros? ah, lembrei, seus amigos banqueiros estão ganhando rios de grana com juros altos, então só discurso sem atitude….",0
"@user sem contar com os spoilers que eu tô pegando a mais de, sei lá, 8 anos. um mês e pouco",0
@user lkkkkk que ódio sou assim,0
é tão problemático esse relacionamento pelo amor de deus,0
@user aqui na minha cidade só querem os de fora. se chamasse os djs (fora da panela) que tem aqui para fazer warmup em um evento totalmente eletrônico tava bom.,0
@user @user @user luis abinader,0
@user @user kkkkkkkk que ódio,0
"eu viajei no teu olhar, no teu sorriso??",0
@user @user o improviso do negócio de por na cabeça kkkkkkkk,0
mais uma semana sofrendo pela mercedes e pelo flamengo ao mesmo tempo ????,0
"exatamente isso! eu acho que é para o bolsonaro voltar , não tem jeito. link",0
@user sim!!! eu escutei mt essa kkkkkkkkkkkkk,0
eu passo o dia todo rindo com o pessoal kkkkkkk não aguentoooooo,0
@user fazueli,1
@user meu deus,0
@user não tinham anunciado. o anúncio oficial foi hoje: queda de quase r$ 9 no preço médio.,0
@user quanto lula já gastou com o cartão corporativo ? há vcs não falam né .o povo passando fome cede vcs não falam né,1
meu sonho essa velha filha da puta morre,1
que abominacao eh essa link,0
tá ou não tá na roda do fute rs? link,0
nao da pra mim realmente nao da link,0
"@user ela tem cara de br mane, não tem jeito",0
"@user ai, vida… eu acho ela uma branca qualquer……..",1
hoje eu estou particularmente serelepe,0
outro: tear link,0
"@user porra, quase matei!!! que ódio",0
@user entendi pq vc gosta do bruno,0
@user se fosse ir,0
entendeu!? ??????? link,0
@user lindooooo??,0
"@user vish, vai conseguir refazer a prova?",0
meu meme mais que verdadeiro* link,0
afonsinha meu amoooor,0
@user as vezes eu fico kkk já fui na feira,0
tpm antes de vir ela te humilha ????,0
@user namoram bia kkkkkkkkkkkkkkkkkkkk,0
@user é isso ou ele me bate link,0
faz o l ca ral ho link,1
@user também sou assim ??,0
ainda bem q não nasci hetero pq se não teria tanto filho por aí link,1
como conseguir 1 mês de discord nitro totalmente grátis!!! a trhead (sla vey n sei como escrever) segue o fio+++ link,0
amo estes dois link,0
"@user @user @user eu fico de cara, pq tem um ladrao que montou vários esquemas de corrupção gigantescos nos governando, comprando parlamentares para nos censurar, gastando um monte de cartão corporativo, etc, e vc preocupado se bolsonaro imitou ou não imitou, se sorriu ou não sorriu. eh foda!",0
vou arrancar minhas unhas no dente,0
gente da uma ajudinha votem opção 1 diogo e luciana link link link,0
meio dia e essa academia tá cheiaaaa que ódio,0
"tai: vem pra vitória domingo px rômulo: domingo vou pra dm com kethy, vou ir pra vv quinta que é feriado aqui em smj ou sábado tai: programa de casal em dm? aí que fofoos rômulo: uhum kkk ?? tai: pede ela em namoro logo rômulol: se tudo der certo, no dia dos namorados ??",0
é aquilo né to carente mas pelo menos vou treinar hj,0
@user muito semelhante as jóias que bolsonaro tentou roubar junto a receita federal!,1
@user eu assistia isso quando era criança e nunca imaginei que iria virar esse robô aí,0
agr que to suave inventam coisas sobre mim??,0
fiquei enrolando pra ler e qnd vou ler não tem atualização link link,0
"porque se tivéssemos a mais absoluta certeza de que o céu de fato existisse, todos nós seriamos, instantânea e diretamente, convertidos. e estaríamos fazendo de tudo para alcançá-lo.",0
@user achei fofo e preocupante ??,0
bolsonarista já anda insuportável. imagina no ano eleitoral...,1
