mensagem,odio
AVISEI BURROS JUMENTAS VOTARAM LOUCO,1
lixo huamano Desgraçado,1
Bolsonaro tomar cu,1
roubo PT entender néda dica,1
falar roubo comédia,1
Chupa pobre,1
demonio,1
Maldito ser,1
Lixo humano arrepender,1
desgraça,1
presidente noção,1
presidente miserável,1
desgoverno miserável,1
valer coxinha Governo pato comer abacaxi,1
monstro,1
monstro mercenário cadêr investimento saúde educação q direito enfiar dinheiro,1
INIMIDO BRASILEIRO ir pagar louco votar em ele,1
minion gostar,1
assaltante pobre,1
doente sancionar lei criar lei aprovar congresso deixar hipócrita doente,1
hahahaha vcs roubar dignidade cambar corrupto,1
cínico ordinário antidemocrático,1
fonte notícia UOL fórum Folha Paulo ja pra mentira oque escrever jornalista,1
Louco roubar direito,1
bolsonsto diferente falar lutar ir trabalhador mulher direito ganhar falar falar atrocidade ganhar deputado senador hipócritas mentiroso aprovar escrito safar mandar congresso continuar cego surdo mudo pacote pena pagar votar canalha,1
demônio pessoa,1
Kd burguesia bosta rapaz verme chegar destruir país cara vergonha mundial Ricos viver mamada apoiar,1
Toma Otarios votar em ele olhar Elle so foder pobre Ricos ato de ele Ricos,1
Fdp nojor cara,1
Tirem idiota,1
Pq vir roubar matar destruir,1
FELIZES BOLSOOTARIOS DIA BOLSOMERDA MOSTRA CLAREZA USOU VOCES PESSOAL MATO SABUGO MILHOPARA LIMPAR CÚ ENTAO CAPIAUS BOLSOOTARIOS SENTEM SABUGOS MILHO BOLSOMERDA ATINGISSE VOCES ESTRUMES BEMSERIA OTIMO ATINGIR NAO SAO IMBECIS VOCES BOLSOCAPIAUS INFAMES,1
deixar claro difícil empresário Brasil ir acabar tar taokey gado iludir porte arma dgratizzz Tá tomar nocu gritar mito mito mito,1
nojo meleca q sintar asno nome,1
tremer FDP,1
nojo,1
senhor comandado louco economista ninguem,1
lixo caralho nojo,1
pessoa empresario aplaudir medida absurdo Sera sao empresario sao dono quintal aparcer Empresario verdade sao super honesto,1
Cabra safado fuder,1
deputada conhecimento ser descontar féria décimo informar ficar feio,1
sobra pobre foda,1
causa safadada gue ajudar golpe gue aloprar Janaina pascoal,1
idiota cansar,1
Joyce gostar mimimi comprar gato gago,1
agumento doido ver esquerda argumento canalha,1
ficar calado ajudar presidente,1
falar merda deputado democracia partido entrar pedido travar manifestaçãovai trabalhar,1
dar bola Deputada Janaina Paschoal tar puxar sardinha pro de ela pra vir jogar time neeee,1
Pq nao trabalhar verdade querer puxar tapete ficar trabalhar mostrar trabalho odio nao levar,1
certo bandido q tratar bandido AIque dor,1
deixar cara paz Inveja peste Mágoa reprimir,1
filho mito atrapalhar Batem bumbo,1
Al5 pra bosta destruir Brasil,1
Janaina arrependido cruela esquerda argumento porqud brasileiro escroto rarissima exceção,1
nisso vc razão filho presidente falar muito besteira desnecessário,1
Va trabalhar joice pq incomodanda guri vc,1
mimimi aguentar merda,1
Sepulcro Caiado arrumadinho bonito podre,1
fortalecer esquerda Pergunte achar reedição AI5 piada,1
falar ESQUERDA RECLAMA falar ESQUERDA INVENTAbora esquecer esquerda DUZINFERNOS trabalhar,1
mimimi nobre deputada Brasil problema discutir,1
causa de eles merda 2022,1
Joice Ju vc sentir vergonha vc mesmo,1
pessoa invés ficar dar pitaco ouvir falar procurar informar melhor entender contexto coisa dizer explorar campo hipotético esquerda ignorância esperar dever reação deputada Joice crer descer altar trabalhar elazer mimimi Janaína mostrar pitaco chamar mostrar,1
filho acabar governo merda munição canhota ninguém governo pra colocar juízo cabeça de eles deslumbrar,1
ta chato pra caralhoooooooooo Vida seguir esquecer,1
hiena apresentar,1
esquerda falar monte coisa governo prometer porfogo país Rio dizer derramamento sangue etc falar,1
cansar passar vergonha cavar cova pro governo,1
Filhos Bolsonaro ficar calado bunda mole,1
esquerda espernear medo Veneno AI5 em eles,1
EXATAMENTE idiota mimar egoísta,1
exatamente falar merda,1
problema presidente filho de ele souber pensar tería metade de esse coisa,1
enter insensata enter alerta dar esquerdista achar baderna acontecer Chile Janaína AI5 ocasião comunista baderneiro ficar avisado,1
AI5 ir cair Brasil hoje,1
ficar calado CARA Babaca,1
mimimi essepensamento enfraquecer votar Bolsonaro pra falar derrubar discurso mentira esquerdista lutar ficar medir palavra medo ataque vcs dever Unidos ajudar derrubar esquerda destruidor ajudar enfraquecer situação governo insistir postagem,1
Concordoboca fechar entrar mosquitosabemos verdade precisar manter silêncio agir coerente pensar motivo esquerda mesquinho hipocrito,1
precisar AI5 vir Artigo 142,1
falar na5o concordar Idiotas,1
farinha saco pensar q ser infelizmente,1
enganar ninguém,1
brasileiro ESQUERDA BRASILEIRA,1
IDIOTA,1
Vc merda caroneiro,1
legítimo bosta loco,1
Concordo MasVc fortalecer esquerda sair atirar pra puxar tapete presidente,1
esquerda pertencer diabo,1
falar Oque fortalecer esquerda criticar presidente aliado enorme burrice,1
porca branco nao canço passar vergonha Kkkkkk,1
cala boca Magda,1
cala boca falar merda,1
eleitor pai de eles querer filho de ele exílio 4 ano,1
rapaz recordar camar merda tar cabeça,1
cara precisar tratamento falar perceber problema psicológico fraco argumento cara perigoso ameaçar,1
ouvir idiota,1
quanta besteira falar safado aproveitar Sen PT ameaça Brasil Twitter vir vc Joice Janaína rebater calar dep fed Vcs cansar,1
Bolsonaro precisar tranquilidade governar esperar filho entendam fornecer munição pra esquerda maldito atrapalhar governo calado ajudar vcs nenhum preparo Precisam estudar melhor preparar de isto deputada vaidoso querer notoriedade atrapalhar,1
voltar trabalhar vc ser parar fofoquinha,1
palavra moleque,1
Irresponsável,1
cala boca vcs traidora,1
achar filho presidente impecilio presidente perder tentar explicar burrice filho errrr,1
q fortalecer esquerda traidor q eleger custa presidente eleitos apunhalar costa,1
filho de ele lixo afundar pai infelizmente,1
q ir Janaína ficar muro q tar ganhar q,1
filho presidente poder calar boca,1
aparecer precisar,1
Concordo banquete esquerda menino teem calar deixar presidente falar,1
falar pra calar boca Joice,1
Dra Janaina achar Mimadinho Tonto carteirinha,1
Falou acordar dar munição pra esquerdo burrice,1
parabéns JanaínaO atrapalhar presidente interferência irresponsável ignorante filho,1
esquerda light calar filho pai ser gente asqueroso invejoso pensar ta ai pro país Bolsonaro família de esse tipinho país ta cheio dar dar,1
briga mundo errar Ser compassivo aguentaremos ladroe esquerda,1
rapaz enfant gaté criança mimar BOLSONARO precisar inimigo família,1
moral pra mulher falar esquerdista disfarçar louco ir lacrar kkkkkk,1
To achar vc tomar de ele atitude amor correspondir,1
falar ótima pra esquerda pensar querer plantar terror paciência cidadão,1
chata pra caralho,1
filho ignorante irresponsável arrogante,1
Concordo falar merda,1
Mentira vcs conseguir tirar base presidente filho Bolsonaro 2022 parabéns família Bolsonaro Ficamos patriota 28 ano parlamento corromper restante oportunista faremos faxina eleição,1
Deputada Mimimi trabalhar Larga teclado discórdia dor alma pessoa senteDeus terapeuta socorrer vergonha,1
some mídia Joice Vc ridiculo,1
cara falar besteira demaisSe manter bica fechar ganhar,1
ficar calado pra n falar merda TRAÍDORA,1
cérebro joice nao culpa de ele nao Nenem,1
verdade alguém colocar tapa boca em ele,1
filhoO presidente precisar inimigo,1
merda babaca falar merda embcil,1
nota 3,1
tá atacar cara ouvir monte canalha atacar pai ficar boca fechar ahhhh descer de aí né licença,1
matar Celso Daniel coisa importância ficar espaço mímimi falar sério hora vcs trabalhar verdade país,1
falar ser diferença esquerdopata arranjar argumento espúrio denegrir,1
otario zé Ruela trabalho governo pai de ele bosta joice esquecer,1
ir incendiar país MST ir guerra civil CUT preciso derramar sangue Benedita Silva morrer gente Gleisi Hoffman ir fuziar Mauro Iasi PCB apanhar Ruas Dirceu,1
DEUS ESQUERDA FALAR MERDA FALA DITO AJUDA PAI NAO FUDER CARAÍ RAIVA,1
focar TRABALHO obrigação largar vida avanço,1
PRESIDENTE MATA PROCURANDO ORGANIZAR PAÍS HÁ ALMOFAFINHAS DEMONSTRAM FILHOS ATRAPALHADO GOVERNO PAI PIORES ADVERSARIOS GOVERNO TOQUEM PAREM MERDA,1
engraçado políticaBolsonaro defender abertamente ditadura Militar vc trabalhar elegelo eleger costa de eles tahr revoltadinha declaração filhose enxergar cara pau,1
ficar joice tar feio ja,1
nojo tbm trabalhar esquecer filho de ele mostrar vc,1
realmente sensato filho presidente permanecer calado,1
mto cara pau né Joicetá queimar sozinha,1
ah poupem qta gentalha lesar Pátria crime bárbaro catar coquinho destruir prós raio outro ladoqualquer dia soltar Lula ficar poupem assunto,1
sensato fala argumento al esquerdista,1
estúpido revolta qd Humberto amecar,1
Lamentável globo corda imbecil arma continuar,1
pq falar verdadeesta ser sacrificar ficar alerta pra esquerdo traidor Brasil,1
Tá fazer partido humilhação respeitar cair escárnio,1
Filhos mimar irresponsável Tinham q tomar surra ficar castigo celular briquedo,1
mimimi Joice trabalhar falar em isso,1
juntar Maria barraco vc,1
cara trem desgovernar,1
concordar infelizmente filho prejudicar pai torçar governo acreditar levar Brasil rumo Jair mandar filho calar boca virar saco ptzada mimi usar fala de eles pra deturpar andamento coisa agradecer imensamente,1
concordar picuinha esperar fazer ter brigar fazer criança deputado votado ir deixar seguir ir argumentar picuinha,1
filho parecer destruir pai,1
entender extremo esquerda revolucionário falar fazer produzir atacar defender acima nustificar meio atacar violentamente sistematicamente interesse partido fato histórico Brasil enxergar esquerda partido história prova contrário munição oponente sobrevivencia máfia político criminoso tomar contar estamento burocrático brasileiro preciso mandar matar Alguém dúvida,1
ta igual Globolixo fala de ele vc ta criar mentira interpretar nao ne Vc afundar Joice Deprimente,1
filho presidente calar poeta,1
Fortalece porra passar mimimi,1
esquerda acabado,1
Tadinha senhora elazer causa bolsonaro país,1
sentar sentar,1
filho Bolsonaro ficar calado,1
adorar aparecer deturpar fala de ele,1
família Bolsonaro falar virar mimimi esquerda afastar filho soldado leal presidente caiam,1
arrependimento matar amigo familiar incentiveer votar vc estaríamos morto,1
Irresponsável né entender perfeitamente querer Humberto Costa inquirer ética interessante,1
porra defecar boca atraír mídia negativo pro pai deledeveria pro EUA ficar,1
garrar vergonha cara aproveitadora indignar ameaça podre senador Humberto Costa esquerdalha nojento ameaçar Brasil,1
Mudou opinião 6 Joice figura asquerosa política,1
cala boca Deixar falar estso pegar palavra ar pensamento motivo falar criticar ficar amigo predidrnte filho mau cobrança durar oportunísta Sossega boca tud engoler sapo engolir ok,1
pq falar filho ficar calado acabar governo presidente Tá difícil jeito esquerdista crescer,1
imbecil Muda foco Tar globo lixo,1
verdade verdade esquerda prestar,1
Joice Democlasia falar dizer q Brasileiros deputado falar merda,1
Joice tar dor cutuvelo postura lamentável Joice errar algum seguir frente ñ precisar virar oposição governo,1
Parabéns Beneditaesse canalha precisar puner,1
falar besteira Benedita falar projeto quadro policial matar pessoa homenagem amor deus Benedita aparecer trabalho projeto mimi q colar,1
policia matar negro senhora Benedita enganar polícia matar atacar matar tbem matar defender bandidagem vcs deixar aumentar senhora atacar policial filho senhora falar de esse enganar pessoa,1
nojo gente achar acima representante Benê incrível,1
brasileiro colocar lixo humano pra governar,1
chita né Opssss chato,1
Expussem desgraçado mandem inferno racista merecer viver,1
mulher lixo,1
Canalhice RACISMO,1
vala merda,1
policial absurdo de esse cara aparecer jeito,1
so negro morrer Brasil Bandido nao escolher cor,1
deputado racista verme verme amassar pé feder deputado pequeno alguém cuspir chão capaz matalo afogar,1
fascita passar limite ter penalizar ato insano,1
respeito partido PSL Vergonha celebração terminar desrespeito punição presidente Rodrigo Maia,1
imagem usar cambada FDP verdadeiro preconceituoso usar negro vestido bandeira Brasil balear cair policial branco arma mão insinuar Cafajestes Pilantras,1
triste issoforça acabar racista decoro violência racismo declarar,1
milico merda temque prender,1
ja formação quadrilha foto,1
Vagabundo PSL partido Laranjal,1
Maldito mILICO caráter DEPUTADOS canalha estrutura pra lixeiro assembleia legislativo dever manicômio judiciário,1
repugnante absurdo deputado olhar pra trás ver fácil chegada de ele aonde encontra_se hoje mesmo oportunidade oferecir negro educação saúde lar emprego ir ficar consciência negro tratar igual mesmo garantia direito,1
Tadeu PSL Partido Laranjas atitude repudiante Tá louco hora impor limite fascista MERDA,1
par social ganhar destruir placa grupo trás,1
Petralha dever pra cadeia,1
fogo racista,1
esquerda parasita lixo,1
negro vejor racismo boca podre negra diga racista,1
mi eu mi trabalhar pra qe vcs eleitas,1
miliciano precisar pagar,1
dormir Benedita,1
mulher chato insuportável,1
chegar lixo de este fascista racista merda traidor Pátria golpistaschega,1
Governo Milicianos,1
pagar aumento pro capanga público roubar gente,1
atitude intolerável Cadeia deputado estúpido imbecil,1
pior negro votar gente Brasil precisar acordar,1
bandido bandido matar Independente cor vítima de eles manter opinião corrupto chegar hora,1
branco alma negro deverer igual perante Deus cor pele diferente cor alma Ah Deus conhecer,1
cadeiar em ele ser punição,1
verme racista,1
certopolícial racistascomunir canalha,1
Coronel Tadeu eu bosta,1
Racismo crime inafiançável tirar mandato canalha,1
face brasileiro bolsonarista racista gosta dividir ninguém andar Igualdade,1
cacife representante Povoele capacidade intelectual exercer cargo público,1
Tomem providência tbm roubalheira cometer nação brasileiro durante 4 mandato presidencial,1
Bolsonaro libertar demônio estar escondido,1
Brasil Brasil 1800 analfabeta,1
PT,1
PT quadrilha unir,1
vagabundo,1
cadeiar em ele,1
mulher ridículo Benedita falar bosta,1
trabalhar nojentar,1
policial poder colocar imagem político corrupto matar pobre independente cor,1
coronelzinho ser responsabilizar devidamente penalizar criatura desprezível coronel,1
estar companheiro Benedita abaixo governo miliciano farcista,1
coronel merda pensar vagabundo ordinário,1
cara safado de esse ser brasileiro mistura raça,1
mesmo votar em esse crápula,1
ter quebrar quadro cara pintoubar hipócrito tomar susto correr procurar polícia,1
bando vagabundo,1
Covarde Corone FDP,1
noite Deputados FEDERAls Esquerdas Tomem providência descarado deputado federal escroto racista laranja estragar PsL aprontar punição deputado federal pagar p brasileiro defender militar ó trabalho Fazer porca mente louro olho azul idiota ter nascer Suiça direito Preconceituoso Nimquém passar limite coronel Facista Chantagista racista,1
horror canalha,1
canalha preconceituoso,1
Ta Tá situação país miliciano,1
Revoltante q,1
covarde assassinosmiliciano,1
Samos írmao gostar di racista pessoa caráter respeitar u diferença neguinho pra u branquinho,1
PSL partido bandido,1
vergonha DEUS p respeito péssimo representante chegarer,1
Cadeia racismo crime Facistas,1
atitude vergonhoso q punidoesse vândalo,1
Bandido Canalha racista Q justiça ser fazer,1
ir suportar INSANOS MINIONS DESGRAÇADOSSSSS SERA 33 MILHOES NAO VOTAR VAO FICAR BUNDA SOFA NOVAMENTE SAO AMOR DEUS JUNTAMOS 47 MILHOES NAO VOTOU ENTERRAMOS MALDITOS NAD URNAS 2022 SOBRARÁ,1
inutil defender policial,1
deplorável absurdo total q cassar tô direção perdi norte lixo continuar parlamento,1
velho coronel agonizar mundo jamais aceitar paz Coronelzinho merda calate Tadeu ja ja deuAnte Levantar chicote penseQuebraremos braço babaca solidariedade deputada,1
Ptistas lixo,1
Cabra peiar vOMITEITapa cara levar urna viver vero,1
Dizer deputada federal poder deixar de esse jagunço vencer independente raça credo perderemos,1
solidariedade agredir louco descompassar,1
sujeito escroto,1
